0.250000 0.060936 8.255782 20.844303 29.717364 39.491292 46.267385 61.509132 71.714334 78.324165 91.725256 100.374127 114.167094 119.767928 128.767265 136.646430 148.003078 160.266928 169.881855 181.069619 188.849780 198.793189 209.204119 215.355994 229.797729 242.186078 251.745746 258.508732 272.031823 278.161958 293.148825 296.364285
0.275000 -0.165636 9.673332 21.977460 30.406460 39.089751 47.110967 59.939373 71.902469 77.864838 90.345026 101.701808 111.943568 119.573489 128.402702 137.625788 147.977790 160.971620 169.634786 180.398504 186.998145 199.161774 208.498975 215.863823 230.237342 242.207543 251.439963 259.926334 270.094294 277.858073 293.398918 298.284140
0.300000 0.180865 9.185585 22.602151 31.529090 39.849296 47.257216 60.803567 72.134094 77.408901 90.000819 101.114199 111.787642 119.271434 128.831280 137.641888 148.066256 160.314535 168.825344 177.826985 188.110801 198.664426 207.173561 218.035731 229.506679 241.725636 251.368905 257.676541 267.745507 277.028845 293.600548 301.039850
0.325000 0.449174 9.735487 23.104633 31.949299 39.480397 48.676456 61.311798 72.188692 77.890580 89.828338 100.376519 111.132025 120.331217 129.784624 138.291405 147.721061 158.425392 167.915676 179.085173 188.836488 199.977685 206.860183 219.737241 231.052578 241.120111 252.189241 259.127495 267.351264 277.621250 294.014343 300.317099
0.350000 -0.607085 9.810342 22.772743 32.049683 39.513457 49.846543 61.742069 71.795698 78.268556 89.209091 100.933214 111.422695 119.193293 132.972209 139.434274 149.659120 159.282281 168.954745 180.287392 190.019802 198.745693 206.764334 218.083516 232.649187 240.078362 251.830585 258.211676 267.801008 277.467604 291.373569 299.502146
0.375000 -0.494962 10.426312 21.965839 31.347949 39.629363 50.209282 60.977656 69.989134 79.095882 88.540334 100.384165 110.712779 118.698539 130.725793 140.452851 150.622902 158.227614 168.842804 179.137395 189.217548 200.415932 207.087833 219.102954 231.219113 238.882145 250.624901 256.863369 266.425463 277.709433 290.776627 298.296213
0.400000 0.503581 11.427401 20.781277 31.740447 39.240011 50.286212 59.292557 70.946430 80.749407 90.234262 99.861202 111.730636 118.267783 130.184953 140.896417 148.463205 158.453492 169.657025 180.295090 189.735409 199.903351 208.494999 217.511586 230.899775 239.516860 249.720454 257.527948 267.411870 277.737500 290.526316 298.337646
0.425000 0.187609 11.580926 21.159443 31.736923 39.715518 50.590731 58.717601 70.766898 81.352751 90.530341 99.146540 111.808018 118.853899 130.218760 141.535880 147.464567 158.509565 170.645774 181.271560 190.065549 200.143509 207.642427 216.845728 228.349706 238.203909 251.235012 255.223839 266.584136 276.071351 290.309568 299.047280
0.450000 0.214832 11.605222 20.632956 31.077901 39.686167 50.498887 59.412195 71.806750 80.737108 90.659965 99.279597 111.528749 119.010412 131.568539 142.848476 148.120458 157.690422 171.842829 183.416749 190.372905 198.671861 207.437982 218.395851 229.631595 238.817617 251.677761 256.890133 267.433404 278.165459 291.276011 296.996947
0.475000 -0.153124 10.604771 20.405305 31.317037 41.500866 50.370755 60.423703 72.713309 80.253402 91.578536 98.663087 112.071569 119.656718 132.405571 140.981975 149.173483 156.942824 170.602300 183.430629 188.661076 200.674224 207.941257 219.681232 229.603051 236.725197 251.073366 256.981029 269.864364 276.236746 290.142986 294.154437
0.500000 -0.183303 9.559232 20.321689 32.436689 40.111292 50.943927 59.711158 71.469467 79.394288 91.044679 98.349530 112.780733 120.306239 131.333211 141.876051 148.985986 158.874096 172.504669 182.192747 188.199385 201.989211 208.115164 220.070709 230.039953 237.074139 251.624438 259.377181 271.509115 279.283113 290.666688 297.355265
0.525000 0.608676 9.521860 21.027916 31.422569 39.628020 51.466507 60.001792 72.222362 80.469823 90.185670 97.594112 114.109246 121.860292 130.893771 140.539155 149.026305 158.777686 172.186379 182.459856 188.799410 199.874936 209.190391 219.168652 231.166145 240.217070 250.469487 261.268583 270.732202 279.348512 292.895401 297.129591
0.550000 0.934715 9.110073 21.429262 30.586689 39.963822 51.579213 58.868644 72.194620 81.134846 89.896547 98.588816 112.528352 120.217734 130.674173 140.217524 147.154869 159.180451 172.471197 181.467593 188.866581 199.434862 211.277861 219.735472 231.803877 239.765071 250.978348 261.825994 270.286885 279.283952 291.528368 296.825706
0.575000 2.241397 8.952808 21.608125 30.033390 40.884960 52.269200 59.415647 72.113195 81.362909 90.529756 100.094087 113.277050 120.679947 131.574596 139.148396 147.165934 160.410369 170.438233 183.095575 188.800193 200.169899 210.807276 218.986414 228.792521 238.633848 250.495913 262.038010 269.673471 279.817618 290.770244 297.632127
0.600000 1.328306 8.567930 21.760077 30.183557 40.776065 52.300020 59.720885 71.879368 80.889064 89.580834 100.806186 114.557221 120.193820 132.592261 140.444051 145.847310 159.718279 170.371450 181.410236 189.420369 200.405786 210.517525 217.577496 227.894092 238.851125 251.069378 260.927590 269.924958 276.211133 291.310219 297.964479
0.625000 1.012244 8.971350 21.036096 30.658596 40.963224 52.430834 61.073783 71.556868 80.409369 88.768262 101.891410 113.749641 119.143463 132.962797 141.993464 146.954697 159.415067 169.806638 182.636686 189.155340 199.611828 212.514324 218.685827 228.204486 241.080249 251.025339 259.320036 272.569336 276.245374 289.892716 300.512366
0.650000 1.333306 8.046981 21.975875 29.940874 41.018194 52.284892 59.404819 70.412722 80.025943 88.610713 102.413380 113.944575 118.856428 132.608962 143.296701 147.680594 160.828631 168.440161 183.734030 185.861914 201.931655 212.036374 217.223516 227.872621 240.096271 250.533001 258.160165 271.207601 275.797381 290.494760 299.882813
0.675000 1.061762 9.851665 22.696530 30.116828 43.035747 51.605128 60.395964 68.483542 77.823529 88.413737 101.362592 112.233781 119.591487 131.838454 143.133315 147.537136 160.719829 167.730724 185.488543 184.619849 202.319946 211.805687 218.721047 228.953033 239.795984 250.644974 259.446648 270.773398 276.243269 291.087107 300.737316
0.700000 0.221358 10.514680 22.609885 29.298718 42.162195 52.040009 62.224127 69.877011 78.455429 86.962119 99.900682 112.750411 118.881376 131.740597 142.013141 146.492714 159.582353 168.600140 183.827876 187.175591 202.350600 210.744385 218.400617 228.310892 239.153448 250.349384 260.066142 271.758397 277.901867 290.210855 299.695751
0.725000 0.216859 10.739634 21.557194 28.413619 43.198967 52.978624 62.263580 70.822976 79.160844 86.470697 100.305249 113.600642 119.482830 130.913530 144.046087 147.937092 160.489772 168.571014 181.834445 187.811411 202.073251 210.819110 220.794778 228.821829 238.893677 251.915870 259.819575 273.452244 278.899932 289.013841 301.909190
0.750000 -0.224053 11.571953 21.861997 29.251396 41.122489 54.180629 62.712151 69.845549 79.979429 87.516735 100.825897 112.749221 118.866377 131.925167 143.517284 149.455354 159.092747 166.966835 181.603376 186.124494 200.151407 210.523886 221.553564 228.036198 238.509376 253.119603 259.500315 275.473682 279.341738 291.374572 301.682122
0.775000 0.015042 11.357319 21.373754 29.212280 41.809653 54.621668 62.704344 69.320495 80.684098 88.777652 99.516541 111.479588 117.505717 132.728718 143.676620 148.751867 157.973618 167.180850 180.676271 187.711040 200.779387 210.709536 221.723395 229.215241 237.484047 252.178610 260.564770 272.997980 279.821426 294.237430 300.812849
0.800000 -0.062673 12.439294 21.419547 30.953809 41.587699 53.655584 63.362171 68.853864 79.040507 90.698763 99.144784 111.109628 117.775197 132.962692 144.070253 148.334888 157.621304 168.259254 180.175764 187.885592 199.653513 209.964589 223.309702 230.527763 237.129280 252.302762 261.064875 270.525194 279.324848 293.643040 299.828148
0.825000 0.411864 11.069396 21.573275 31.184407 42.466976 53.807033 62.786149 68.688324 80.265222 90.205151 97.245528 111.606704 117.970040 132.577615 143.054158 149.238663 158.172901 167.826869 180.199081 187.723417 198.400286 208.737160 222.499848 231.139186 238.890962 254.041766 263.094384 269.474196 278.942265 290.778551 301.326508
0.850000 0.874483 11.079302 20.952917 30.217948 43.233015 51.747160 61.653811 67.135650 81.114371 89.749669 98.524597 112.885730 119.044155 130.024937 143.025902 152.066934 158.734400 168.623407 179.740174 187.966814 198.658871 208.652797 222.114624 231.491637 237.652548 254.498114 262.866434 268.347795 278.215067 290.049653 301.281667
0.875000 -0.041920 10.555329 21.426866 29.526223 42.961282 52.468774 62.658354 67.128133 80.915753 88.402626 98.914560 113.089797 119.263328 129.125251 140.527923 150.703913 158.334313 169.871895 181.463343 190.230234 199.535808 207.639605 220.699350 232.826091 236.854539 255.033999 260.807414 268.411639 278.051019 289.240824 301.271997
0.900000 0.179293 10.353477 22.214528 29.175001 41.880446 52.218720 61.176617 67.496478 80.863755 88.270049 97.673027 113.059262 119.713685 128.318762 140.205156 150.922757 157.653070 171.633917 180.380972 189.303236 199.262917 208.612054 221.868059 230.609035 236.481803 253.853371 262.017454 267.236107 277.302688 287.701365 300.566500
0.925000 0.581332 10.337665 22.558677 29.213474 41.379848 52.960077 60.513251 65.931535 80.111827 89.497630 97.205500 112.292810 120.966013 127.959625 141.427678 152.525456 159.197443 172.521106 181.152582 190.006521 200.821557 209.490014 221.067647 231.636582 239.578452 253.325402 264.597316 266.976383 279.199021 288.339583 301.226951
0.950000 1.035731 10.679122 22.519747 29.236383 40.858121 53.114850 59.057313 66.054934 78.717343 89.264397 98.746154 111.751931 119.233009 128.339911 140.928465 152.213636 159.464724 169.625647 180.349718 191.116226 199.124820 209.284465 220.536321 229.894430 239.562643 252.015137 264.384458 264.164806 280.837625 288.807812 303.250014
0.975000 -0.019969 11.588369 22.127581 29.284634 41.267749 52.052982 60.560620 66.206513 78.971874 88.948047 98.436662 112.053912 118.296465 127.114727 140.371536 151.967426 159.399350 169.554095 179.211223 190.216606 199.100493 210.459698 221.340701 228.817281 238.347065 251.951531 265.197994 265.461343 281.145213 289.373104 303.699473
1.000000 -0.158349 11.511500 22.174593 28.533286 41.646733 50.525967 60.491546 64.845336 80.607006 90.486061 96.644025 111.483446 117.169886 127.630452 140.706745 152.084012 160.112135 169.913138 181.391862 190.331702 198.975258 210.479389 221.869562 230.409101 238.322244 249.710545 264.913190 265.351244 283.133192 289.626475 303.168493
1.025000 0.060977 12.190903 23.048378 29.367222 40.802345 51.088961 59.651872 66.904837 79.649021 89.880297 97.990563 109.636738 117.441542 128.970787 141.633353 153.630101 159.663260 169.779461 180.873132 190.488111 198.765717 210.271762 221.302276 230.688579 238.919802 250.082258 264.513445 266.554423 281.978925 288.920606 304.569984
1.050000 -1.159276 13.596590 21.253529 28.540845 39.956692 51.686880 58.469738 65.810293 81.197726 89.710182 98.512495 110.847284 117.224642 127.698896 143.063946 154.142035 160.698837 169.776485 181.093055 190.113565 198.921642 209.426849 220.500953 231.734616 240.447292 250.952369 263.271108 266.930007 282.640925 289.795974 304.652849
1.075000 -0.420470 13.583236 20.320960 28.445873 41.741649 51.867701 57.646131 66.260131 82.353071 88.734617 98.527419 110.259524 118.384045 127.336307 142.650525 152.984107 160.337981 169.632296 179.650849 190.632523 198.895554 209.182040 220.752694 233.500382 240.730002 252.194059 263.385119 267.420551 280.995476 289.782576 302.890440
1.100000 -0.631840 13.679860 19.509527 29.499334 41.904513 50.968717 58.536089 67.401670 81.891095 89.693139 98.278576 109.980401 116.780216 127.726666 143.181869 152.880237 159.246136 171.430083 180.512419 189.030252 197.220553 207.472435 221.724780 232.029998 241.667257 252.759876 261.737025 265.879982 280.244805 288.929108 301.759094
1.125000 -0.763236 12.905490 20.512420 29.269405 40.851509 50.361451 58.614514 66.935004 82.293116 89.136040 98.584791 109.752142 115.698087 127.374643 142.893936 152.415777 160.233468 172.789871 180.508759 191.231088 198.087181 207.302081 221.777775 231.452547 240.746919 250.274755 258.396178 266.512395 281.574502 287.678255 300.918709
1.150000 -2.108597 11.866209 21.054564 29.488073 40.571819 52.758820 59.362067 68.084292 82.431474 89.057599 99.023121 109.736047 115.503327 128.758246 143.167269 153.225646 161.330428 173.018063 178.877310 191.148527 198.696672 207.627304 222.175983 233.490706 240.031543 251.108166 258.527285 267.626677 280.927071 286.292806 299.121990
1.175000 -2.113929 12.287960 20.829798 29.685127 40.439341 53.642170 58.828820 67.940765 81.858057 89.313495 99.990845 110.923193 115.812390 129.859772 143.632427 152.529941 162.491880 172.719642 179.855324 191.933793 198.268487 208.262518 221.565680 232.677149 238.747495 250.065000 258.964550 268.360087 280.457420 285.142937 301.086038
1.200000 -2.217001 12.475754 21.027835 29.699076 39.837142 53.702543 58.041068 67.858570 81.412864 87.841046 99.923845 111.215296 116.884151 130.162507 142.996954 151.907111 161.840397 170.985661 179.838458 193.971835 198.298521 208.623326 222.416353 232.872586 241.037743 250.531006 257.507996 269.798281 280.065315 285.449269 300.336833
1.225000 -2.202467 11.895429 21.669217 30.121521 40.013565 54.650021 57.576991 69.626686 80.176616 88.392528 100.406401 111.958797 117.248524 129.418307 142.603068 152.507036 161.366934 170.176212 181.583743 193.025839 198.458572 210.091845 222.824488 231.534057 241.358615 249.800965 257.648170 269.936079 278.563592 287.948282 297.878120
1.250000 -1.400765 11.609177 21.583009 30.337593 40.357727 53.295748 57.599617 70.939238 80.463538 87.244625 100.769960 111.017835 117.567571 128.240230 143.607040 152.069222 158.942380 168.918307 178.217359 191.091320 199.289216 209.800995 224.091603 231.818478 240.515677 251.212949 260.144592 272.114464 277.330146 288.951411 297.014936
1.275000 -0.763443 11.549966 20.305320 29.082150 39.955471 54.589692 58.608115 71.529272 81.426650 88.189864 100.755934 111.559102 118.452665 128.768248 143.243506 153.284261 159.244686 169.035889 178.433155 191.083287 198.971231 210.778022 224.857799 232.748993 242.359886 250.906523 261.635970 272.708471 278.529608 288.981287 298.928646
1.300000 -0.348531 10.830583 20.086062 29.207460 39.707254 54.532112 59.613021 72.490410 80.397478 88.177801 100.813311 112.990633 118.099758 128.932945 143.715138 152.696073 159.348266 169.216038 176.911755 188.424951 199.716155 212.330538 224.811006 231.118316 243.764350 249.752012 261.829246 269.602112 280.318656 290.322864 298.405403
1.325000 0.418085 11.456526 20.186543 29.210976 40.363881 55.311524 60.216340 71.497236 81.006133 89.165016 99.007597 111.761383 118.080344 129.298766 143.836523 151.694660 159.417390 168.712094 176.900520 188.850817 198.543571 213.312885 223.174202 228.816800 244.625628 250.495595 261.222181 272.111301 281.495561 289.672565 300.859801
1.350000 0.469082 10.113936 20.083105 29.448153 40.221514 54.520332 61.084572 72.061929 80.549445 89.213636 98.529457 111.092213 117.217763 128.869473 143.531025 152.462270 159.933558 167.562631 177.532606 188.243059 198.397400 211.983948 222.968200 229.518375 242.692396 250.443737 261.998544 271.172437 282.401759 291.958426 303.076494
1.375000 -0.375846 9.300862 20.145929 29.090988 38.796405 53.428455 61.242225 72.048956 80.178519 88.823307 98.299418 111.408045 117.471537 127.873403 144.138605 154.160561 161.614746 167.751060 178.416070 187.600529 196.732187 210.743555 223.767416 230.145494 241.458669 250.403833 260.516684 272.082487 280.580242 294.037316 301.555073
1.400000 -0.962747 10.089070 20.835551 29.296258 39.045603 52.788279 62.448766 71.561704 80.254140 89.803673 99.181900 109.484749 118.042124 126.585153 142.244598 153.314504 161.974264 166.144661 178.685180 189.111067 195.621945 210.585615 221.343699 228.947868 242.774708 249.566252 260.961102 272.067093 281.870513 294.449889 300.675311
1.425000 -0.896551 8.991375 19.469564 29.169872 39.476642 52.251176 62.475654 71.212530 79.752194 88.880257 100.069513 110.081894 116.878648 128.480132 142.096625 153.543670 162.246276 165.321953 179.056590 192.635614 197.075112 211.465176 222.694329 230.433762 241.171873 251.207904 259.676360 274.193740 281.407931 294.204933 300.842942
1.450000 -1.096389 8.352463 19.872686 30.716849 39.306804 51.322676 62.969226 72.687592 80.213362 89.084767 99.323576 109.443262 118.528645 128.595416 142.108752 153.636603 162.173078 166.047270 178.565373 193.635671 196.544112 212.378951 223.208073 229.790764 240.841898 250.483105 258.061053 273.519433 279.399616 293.425534 299.477368
1.475000 -1.970767 8.025128 19.931023 30.932948 40.762870 50.658482 62.594836 72.860881 81.555385 88.204479 100.580550 109.233117 119.634220 128.701462 142.896182 153.027913 163.246516 166.382739 179.891248 192.653811 199.328603 211.103044 222.415044 229.880130 240.569081 250.022064 257.097080 272.587620 279.959903 292.231202 296.434772
1.500000 -1.709211 8.610740 20.112637 30.363770 41.051629 50.009854 62.468380 72.837130 81.472923 89.487396 99.663404 110.686591 119.385308 129.638759 142.150210 151.438869 162.985779 166.593551 180.009065 192.486090 200.730570 210.484983 219.318765 229.435381 240.039295 251.207836 258.244499 272.342489 279.897827 289.811190 297.414953
1.525000 -0.628690 9.500033 19.859627 30.793536 41.199237 50.732682 63.144942 72.423237 80.466287 89.077006 101.144306 109.843618 119.432176 131.411224 141.494856 152.727893 162.590272 169.712454 180.961428 191.536643 201.899912 209.728546 218.487446 231.053256 240.965692 251.014202 259.364342 273.358788 282.002704 290.782211 298.938864
1.550000 -0.686045 10.541676 20.376250 29.954222 41.552652 50.222232 61.992455 71.526808 79.529567 89.463720 100.526795 108.789147 118.886984 131.294680 141.128904 150.373065 162.656525 170.456632 182.485951 190.984737 201.184451 208.334396 219.288853 231.856432 239.605180 250.604703 261.266090 272.457872 280.777259 288.469162 301.457080
1.575000 -0.344715 9.780364 20.923338 30.116574 41.982337 49.314130 63.363784 72.175251 80.512076 90.380273 100.076971 110.191401 119.861268 131.478642 140.891661 149.447463 163.606443 169.621640 182.090665 191.500945 200.562953 208.928549 219.006623 231.412645 239.061287 252.108003 260.107028 269.307861 282.745521 290.050242 301.213381
1.600000 0.688803 8.989904 20.686395 30.352161 42.503723 50.446081 62.307262 70.740420 78.829134 88.426624 100.884793 108.713441 119.898587 132.302640 141.526057 148.486347 161.227031 171.132657 181.358611 190.777838 201.909925 210.405889 219.590991 228.339618 236.885998 252.850928 259.707967 267.122525 282.153234 291.377353 301.987108
1.625000 0.145608 9.537239 20.986272 30.618161 41.037260 49.486558 61.446916 72.163283 78.854641 86.651441 100.776491 107.852799 119.291094 131.875107 142.189692 149.785307 163.239451 170.045798 181.258335 190.479561 200.334545 209.912372 219.640752 230.010080 237.232533 253.344324 260.173545 268.498786 281.377194 290.986039 302.600109
1.650000 0.872153 9.393322 21.103502 30.204017 41.624992 48.845598 61.566029 72.749067 79.596279 87.140320 101.200318 106.551766 119.098903 129.571714 142.177773 150.016377 162.886681 169.298620 182.462881 189.328752 201.580791 209.346125 222.361997 230.376596 238.581253 252.509392 258.334603 268.481131 281.816709 291.612126 300.613845
1.675000 0.074968 9.941879 21.819464 31.390188 40.465527 48.893100 62.096034 72.456874 79.024732 87.669185 100.994513 106.482846 118.640721 128.167637 142.411044 150.153023 163.580955 169.359366 184.108949 188.617631 200.733379 207.535425 222.097920 231.352158 239.597037 251.820772 258.458372 269.094877 280.148976 292.853860 300.359616
1.700000 -0.576006 10.721450 23.016988 30.273085 40.457364 48.954405 63.485240 71.411416 79.267940 87.380168 101.268310 107.011204 119.687391 127.159573 140.155285 149.823318 162.601509 167.804636 183.656207 188.830692 201.395410 209.025385 221.925492 232.229734 239.194749 253.218260 259.111863 269.537393 281.095366 291.272008 302.623608
1.725000 -0.166610 11.038704 23.151065 30.732773 41.277485 48.260893 62.106043 71.210552 78.718898 86.190465 101.215684 108.510470 120.389474 128.658154 139.656764 151.567813 163.105139 169.402964 181.955467 191.586058 199.313643 211.367126 219.225538 231.635165 240.055012 253.932414 259.363731 271.885434 282.580931 290.199553 300.885738
1.750000 -0.972319 11.011879 23.838251 29.427234 41.105135 48.529368 63.145616 70.699559 79.363930 85.911931 99.689115 108.769174 120.807717 128.478760 140.174414 150.656415 163.059830 168.119123 180.801574 190.679650 200.050711 211.491667 218.208366 231.575348 239.664312 253.732647 259.310251 271.811597 280.251025 289.273871 301.264269
1.775000 -0.101712 10.009141 23.092384 28.647108 40.295736 49.581802 62.913907 70.582359 79.505593 86.717355 98.610873 108.439071 119.343677 126.777532 140.128085 150.371049 162.737181 166.330147 179.965112 190.906509 198.714921 210.953355 218.525800 231.663761 240.619705 254.725586 260.076950 271.891608 280.414985 288.733135 300.287652
1.800000 0.638791 9.346461 23.106154 28.501747 38.675436 49.370477 62.782932 71.525174 79.896983 89.077931 98.444822 108.981352 119.751676 126.556449 141.065939 150.356399 160.960569 169.188927 180.463080 189.865614 200.298438 209.999805 219.498322 232.003948 240.757284 253.807477 261.512510 271.878866 281.464595 289.382723 300.551045
1.825000 -0.258217 8.991752 23.541062 28.161195 38.052792 49.788454 62.850579 72.513475 81.232912 87.949759 98.419186 109.848115 120.206459 127.700897 140.103813 150.370597 160.276711 169.764807 178.719344 188.954290 200.731162 210.558295 220.839714 233.521402 239.442005 253.012175 261.713702 271.558502 280.905121 289.968818 302.049644
1.850000 0.336146 8.777662 24.390508 28.218648 38.317151 49.648791 61.482757 71.847434 80.008149 88.045407 98.740291 109.651460 118.775742 127.879968 140.900113 151.576246 158.433321 170.026699 176.578821 188.352889 201.624196 213.047340 222.077130 233.503413 240.794290 250.760719 261.068729 273.560338 281.456366 291.206672 299.862028
1.875000 -0.307784 8.644773 24.523238 27.693090 37.833738 50.386814 61.032493 70.662596 81.459122 88.433705 98.650613 109.444717 118.697554 127.582817 141.650097 152.427488 157.958369 168.793504 177.725200 187.560883 201.251979 212.350645 222.686815 231.757131 240.105808 250.862540 260.525827 272.955642 281.345626 290.105348 300.981930
1.900000 0.467911 8.778949 23.582844 27.816606 37.758486 49.775722 60.008271 70.294980 82.103775 88.271583 97.218545 107.669061 118.961529 129.046969 142.469487 151.426443 159.029820 167.874362 179.039813 187.435791 199.551419 212.744887 222.849354 232.640026 240.831690 250.568008 258.726223 271.332448 281.920949 288.812629 301.675291
1.925000 0.928692 9.485569 24.897500 28.725531 37.786570 48.537433 60.430329 70.135981 82.544177 88.998735 96.569962 108.310884 118.335919 130.348443 140.765730 153.565496 157.818303 169.176300 179.646791 189.123020 200.837103 215.205677 222.468607 232.668236 241.215657 247.840909 258.432527 269.131475 283.744865 287.517726 301.270214
1.950000 0.780985 10.472089 24.903900 28.808647 36.477427 48.126684 59.129725 71.091209 82.199886 90.222496 96.450052 108.596170 118.300440 131.654626 141.313142 154.950472 158.542238 170.414410 178.916525 190.345929 202.799197 213.313551 221.744764 232.335972 243.528892 246.632252 259.229040 269.204086 282.704970 289.046862 300.706947
1.975000 1.438625 10.005141 24.527482 28.817395 36.917887 49.711640 58.340238 73.044149 82.208951 90.611813 96.889054 108.773038 118.381830 132.748598 142.105384 153.864571 158.220511 169.217873 179.329127 188.506588 200.729649 211.555940 222.068787 233.645958 242.047154 244.577854 260.452358 268.580828 281.109377 290.446262 301.826812
2.000000 2.025833 10.754729 23.380783 30.494362 38.028288 50.659515 57.428230 72.745995 81.201961 90.383885 96.974105 109.679322 117.945853 132.729979 142.154480 154.911519 158.666638 169.594436 179.549960 191.725931 202.417967 209.434149 220.610239 231.552645 242.317737 244.295182 260.352427 268.376942 279.185279 289.504212 301.019129
2.025000 0.682781 11.639843 22.493260 30.252099 37.987916 49.012707 57.266579 71.445255 80.663074 90.362310 97.579863 110.136684 118.344572 131.711494 141.942920 154.926024 159.095831 169.063831 180.417605 190.001995 200.879586 210.804221 219.869835 232.763961 241.730219 246.424890 261.082884 270.795244 278.291735 290.391497 300.272562
2.050000 2.088496 11.870094 22.038088 31.290528 37.977866 50.101912 57.218882 71.458718 79.848968 90.118595 97.601398 110.351817 118.623631 131.361685 141.648039 154.794127 161.132669 167.816747 181.164548 190.100651 199.523346 211.365384 219.382761 231.222019 241.814007 248.234598 261.452806 270.712916 278.884725 291.279172 300.332304
2.075000 1.764120 13.337685 21.144986 31.458344 36.682428 50.828389 57.919997 70.373196 80.490490 91.117032 97.114358 109.754330 118.943801 130.391856 140.807997 152.095946 161.885835 169.076684 179.748598 190.733536 199.522108 213.398403 220.282389 231.107282 240.947867 247.306955 258.479031 270.158256 278.509344 292.383062 300.494192
2.100000 2.257575 13.529473 21.321613 31.461204 37.331046 50.984989 58.779921 69.754054 79.972441 91.564605 96.763740 108.857783 119.635189 131.849010 140.766318 151.088733 162.288490 167.607301 179.934645 190.796456 197.770776 211.417945 220.327498 229.557057 240.880255 247.213382 259.575609 270.033492 278.637160 292.072873 303.569631
2.125000 2.140324 13.947789 21.710109 31.547597 37.219899 50.181746 59.673573 69.109452 79.405490 90.114851 96.898064 108.373712 120.135808 134.106989 141.699392 152.740198 160.352949 168.590918 181.137978 189.731949 196.650351 211.527308 219.127362 229.328694 241.764023 246.832057 262.195629 269.214181 278.364623 293.893007 304.396124
2.150000 2.156185 13.795146 21.891236 30.266112 37.377185 50.825613 60.314373 68.963008 79.479125 89.895556 95.703018 109.733046 119.844611 133.534501 143.687086 151.945008 160.755233 169.352058 181.185982 192.503967 197.037946 209.206042 218.545306 228.739520 240.289857 246.741299 261.154433 271.325028 278.177164 292.528304 301.333392
